date,Euribor_3m,Euribor_1w,Euribor_1m,Euribor_6m,Euribor_12m,VIX,EuroStoxx_Banks,Bund_10Y,ECB_Deposit,ECB_Marginal,ECB_Main,ECB_Yield_10Y,ECB_Yield_1Y,ECB_Yield_10Y,ECB_Yield_1Y,TIME PERIOD,Euro short-term rate - Calculation method (EST.B.EU000A2X2A25.CM),Euro short-term rate - Number of active banks (EST.B.EU000A2X2A25.NB),Euro short-term rate - Number of transactions (EST.B.EU000A2X2A25.NT),Euro short-term rate - Rate at 25th percentile of volume (EST.B.EU000A2X2A25.R25),Euro short-term rate - Rate at 75th percentile of volume (EST.B.EU000A2X2A25.R75),Euro short-term rate - Publication type (EST.B.EU000A2X2A25.RP),Euro short-term rate - Total volume (EST.B.EU000A2X2A25.TT),Euro short-term rate - Share of volume of the 5 largest active banks (EST.B.EU000A2X2A25.VL),Euro short-term rate - Volume-weighted trimmed mean rate (EST.B.EU000A2X2A25.WT),OIS_1m,OIS_3m
2011-09-06,1.534,1.089,1.343,1.732,2.066,37.0,21676.57375508925,1.82909090909091,0.75,2.25,1.5,4.016736,0.591472,2.558978,0.502294,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-09-12,1.527,1.096,1.34,1.723,2.051,38.59,21676.57375508925,1.82909090909091,0.75,2.25,1.5,3.626232,0.515944,2.337531,0.413975,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-09-16,1.535,1.111,1.346,1.736,2.068,30.98,21676.57375508925,1.82909090909091,0.75,2.25,1.5,3.791297,0.723179,2.493512,0.514225,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-09-22,1.536,1.17,1.35,1.734,2.06,41.35,21676.57375508925,1.82909090909091,0.75,2.25,1.5,3.565634,0.630067,2.374225,0.40066,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-09-28,1.544,1.228,1.357,1.746,2.075,41.08,21676.57375508925,1.82909090909091,0.75,2.25,1.5,3.885064,0.777849,2.560032,0.490292,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-10-04,1.557,1.184,1.354,1.756,2.083,40.82,19933.187180290217,2.0023809523809506,0.75,2.25,1.5,3.702549,0.634974,2.355656,0.438001,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-10-10,1.567,1.185,1.362,1.768,2.102,33.02,19933.187180290217,2.0023809523809506,0.75,2.25,1.5,4.017716,0.833938,2.679774,0.564109,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-10-14,1.574,1.174,1.366,1.777,2.115,28.24,19933.187180290217,2.0023809523809506,0.75,2.25,1.5,4.194836,0.866211,2.858517,0.554156,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-10-20,1.584,1.158,1.367,1.785,2.123,34.78,19933.187180290217,2.0023809523809506,0.75,2.25,1.5,4.128047,0.918042,2.815198,0.594226,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-10-26,1.588,1.147,1.364,1.785,2.117,29.86,19933.187180290217,2.0023809523809506,0.75,2.25,1.5,4.163534,0.737496,2.763099,0.52423,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-11-01,1.585,1.134,1.362,1.782,2.111,34.77,20566.86501722518,1.8740909090909097,0.75,2.25,1.5,4.091345,0.668273,2.604445,0.488178,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-11-07,1.476,0.976,1.223,1.695,2.039,29.85,20566.86501722518,1.8740909090909097,0.75,2.25,1.5,4.286846,0.672939,2.677437,0.458679,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-11-11,1.462,0.926,1.201,1.688,2.032,30.04,20566.86501722518,1.8740909090909097,0.5,2.0,1.25,4.261614,0.818225,2.824113,0.533446,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-11-17,1.46,0.906,1.2,1.69,2.024,34.51,20566.86501722518,1.8740909090909097,0.5,2.0,1.25,4.258365,0.955585,2.965433,0.617164,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-11-23,1.471,0.909,1.198,1.698,2.033,33.98,20566.86501722518,1.8740909090909097,0.5,2.0,1.25,4.278296,1.031617,3.079768,0.616323,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-11-29,1.477,0.905,1.21,1.706,2.042,30.64,20566.86501722518,1.8740909090909097,0.5,2.0,1.25,4.292973,0.929333,3.167157,0.519949,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-12-05,1.47,0.895,1.206,1.703,2.036,27.84,18731.60037582211,1.92761904761905,0.5,2.0,1.25,4.254873,0.648814,2.898621,0.306407,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-12-09,1.437,0.831,1.169,1.675,2.012,26.38,18731.60037582211,1.92761904761905,0.5,2.0,1.25,4.051714,0.62549,2.861056,0.294637,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-12-15,1.419,0.762,1.139,1.667,2.001,25.11,18731.60037582211,1.92761904761905,0.25,1.75,1.0,3.734671,0.465441,2.674187,0.175595,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-12-21,1.416,0.757,1.131,1.666,1.997,21.43,18731.60037582211,1.92761904761905,0.25,1.75,1.0,3.823722,0.449379,2.68701,0.169035,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2011-12-27,1.396,0.846,1.097,1.648,1.976,21.91,18731.60037582211,1.92761904761905,0.25,1.75,1.0,3.800207,0.340883,2.654591,0.099039,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-01-02,1.343,0.652,1.005,1.606,1.937,21.91,19065.66447437102,1.8209090909090897,0.25,1.75,1.0,3.889047,0.39974,2.717862,0.135763,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-01-06,1.288,0.564,0.93,1.56,1.89,20.63,19065.66447437102,1.8209090909090897,0.25,1.75,1.0,3.912209,0.454046,2.788371,0.187312,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-01-12,1.245,0.497,0.864,1.527,1.856,20.47,19065.66447437102,1.8209090909090897,0.25,1.75,1.0,3.95028,0.333375,2.607854,0.127248,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-01-18,1.204,0.448,0.8,1.486,1.818,20.89,19065.66447437102,1.8209090909090897,0.25,1.75,1.0,4.05564,0.408643,2.621515,0.20747,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-01-24,1.158,0.422,0.752,1.451,1.784,18.91,19065.66447437102,1.8209090909090897,0.25,1.75,1.0,4.406837,0.456342,2.811981,0.224033,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-01-30,1.131,0.404,0.721,1.425,1.762,19.4,19065.66447437102,1.8209090909090897,0.25,1.75,1.0,4.261845,0.415778,2.63437,0.227335,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-02-03,1.102,0.387,0.682,1.396,1.732,17.1,20625.32623447124,1.85190476190476,0.25,1.75,1.0,4.168639,0.325847,2.649814,0.157899,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-02-09,1.07,0.375,0.647,1.37,1.702,18.63,20625.32623447124,1.85190476190476,0.25,1.75,1.0,4.204719,0.355606,2.682373,0.198928,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-02-15,1.045,0.372,0.62,1.345,1.675,21.14,20625.32623447124,1.85190476190476,0.25,1.75,1.0,4.05602,0.347071,2.636132,0.201457,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-02-21,1.026,0.364,0.6,1.321,1.652,18.19,20625.32623447124,1.85190476190476,0.25,1.75,1.0,4.121423,0.409439,2.695294,0.222087,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-02-27,0.997,0.361,0.576,1.292,1.627,18.19,20625.32623447124,1.85190476190476,0.25,1.75,1.0,4.071003,0.324312,2.600288,0.171094,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-03-02,0.948,0.334,0.532,1.254,1.584,17.29,21822.737237707483,1.83045454545455,0.25,1.75,1.0,4.008416,0.257355,2.532225,0.111864,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-03-08,0.902,0.319,0.495,1.213,1.544,17.95,21822.737237707483,1.83045454545455,0.25,1.75,1.0,4.059432,0.244548,2.536555,0.105941,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-03-14,0.871,0.318,0.472,1.177,1.513,15.31,21822.737237707483,1.83045454545455,0.25,1.75,1.0,4.212531,0.327143,2.629046,0.151087,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-03-20,0.832,0.317,0.447,1.136,1.474,15.58,21822.737237707483,1.83045454545455,0.25,1.75,1.0,4.332245,0.447875,2.746433,0.197346,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-03-26,0.8,0.32,0.429,1.103,1.44,14.26,21822.737237707483,1.83045454545455,0.25,1.75,1.0,4.297155,0.351742,2.672746,0.159263,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-03-30,0.777,0.316,0.419,1.078,1.416,15.5,21822.737237707483,1.83045454545455,0.25,1.75,1.0,4.258788,0.337884,2.599159,0.160187,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-04-05,0.766,0.317,0.414,1.064,1.402,16.7,20629.502035703103,1.62421052631579,0.25,1.75,1.0,4.25719,0.295208,2.603025,0.145285,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-04-13,0.753,0.315,0.41,1.048,1.381,19.55,20629.502035703103,1.62421052631579,0.25,1.75,1.0,4.128489,0.269562,2.515501,0.116872,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-04-19,0.737,0.318,0.407,1.033,1.357,18.36,20629.502035703103,1.62421052631579,0.25,1.75,1.0,4.121856,0.356449,2.550101,0.157283,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-04-25,0.724,0.319,0.404,1.018,1.335,16.82,20629.502035703103,1.62421052631579,0.25,1.75,1.0,4.164391,0.317644,2.555327,0.133524,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-05-02,0.704,0.316,0.401,0.992,1.303,16.88,17656.331558617807,1.33681818181818,0.25,1.75,1.0,4.101846,0.231287,2.45264,0.092845,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-05-08,0.692,0.317,0.398,0.98,1.281,19.05,17656.331558617807,1.33681818181818,0.25,1.75,1.0,3.987392,0.200999,2.329514,0.083497,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-05-14,0.689,0.318,0.397,0.978,1.276,21.87,17656.331558617807,1.33681818181818,0.25,1.75,1.0,3.699396,0.200499,2.231995,0.096281,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-05-18,0.684,0.318,0.394,0.972,1.265,25.1,17656.331558617807,1.33681818181818,0.25,1.75,1.0,3.624051,0.189498,2.223842,0.086851,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-05-24,0.677,0.318,0.389,0.96,1.25,21.54,17656.331558617807,1.33681818181818,0.25,1.75,1.0,3.464456,0.130879,2.070716,0.050963,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-05-30,0.671,0.317,0.387,0.949,1.237,24.14,17656.331558617807,1.33681818181818,0.25,1.75,1.0,3.352544,0.113252,2.003235,0.05427,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-06-05,0.663,0.318,0.382,0.94,1.223,24.68,15168.597974736402,1.30047619047619,0.25,1.75,1.0,3.154282,0.087498,1.841837,0.040091,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-06-11,0.661,0.32,0.383,0.937,1.222,23.56,15168.597974736402,1.30047619047619,0.25,1.75,1.0,3.442296,0.171192,2.075626,0.085796,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-06-15,0.662,0.32,0.382,0.939,1.226,21.11,15168.597974736402,1.30047619047619,0.25,1.75,1.0,3.582084,0.171567,2.15403,0.072133,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-06-21,0.655,0.325,0.378,0.929,1.214,20.08,15168.597974736402,1.30047619047619,0.25,1.75,1.0,3.657243,0.209594,2.238723,0.074714,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-06-27,0.652,0.323,0.376,0.926,1.212,19.45,15168.597974736402,1.30047619047619,0.25,1.75,1.0,3.731473,0.196418,2.252352,0.071427,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-07-03,0.65,0.319,0.371,0.926,1.21,16.66,17551.936527821275,1.24227272727273,0.25,1.75,1.0,3.80878,0.131012,2.208747,0.043255,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-07-09,0.531,0.174,0.235,0.817,1.104,17.98,17551.936527821275,1.24227272727273,0.25,1.75,1.0,3.64237,-0.058745,2.014189,-0.046156,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-07-13,0.486,0.127,0.194,0.767,1.054,16.74,17551.936527821275,1.24227272727273,0.0,1.5,0.75,3.598664,-0.099806,1.90685,-0.081304,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-07-19,0.458,0.115,0.177,0.743,1.021,15.45,17551.936527821275,1.24227272727273,0.0,1.5,0.75,3.428063,-0.106741,1.814889,-0.066667,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-07-25,0.427,0.109,0.165,0.712,0.989,19.34,17551.936527821275,1.24227272727273,0.0,1.5,0.75,3.521795,-0.020816,1.945119,-0.036182,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-07-31,0.389,0.102,0.149,0.671,0.946,18.93,16723.039983296792,1.24227272727273,0.0,1.5,0.75,3.521985,-0.114194,1.871463,-0.087881,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-08-06,0.374,0.096,0.139,0.658,0.927,15.95,16723.039983296792,1.34173913043478,0.0,1.5,0.75,3.551557,-0.119076,1.902705,-0.073088,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-08-10,0.353,0.097,0.137,0.631,0.903,14.74,16723.039983296792,1.34173913043478,0.0,1.5,0.75,3.510966,-0.126883,1.849761,-0.088927,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-08-16,0.339,0.096,0.133,0.613,0.882,14.29,16723.039983296792,1.34173913043478,0.0,1.5,0.75,3.592031,-0.095068,1.984608,-0.067284,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-08-22,0.31,0.092,0.127,0.582,0.852,15.11,16723.039983296792,1.34173913043478,0.0,1.5,0.75,3.559273,-0.06121,1.96707,-0.0519,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-08-28,0.29,0.092,0.122,0.553,0.825,16.49,16723.039983296792,1.34173913043478,0.0,1.5,0.75,3.484713,-0.068305,1.870433,-0.04384,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-09-03,0.276,0.091,0.122,0.533,0.798,16.49,19268.190834116296,1.4905,0.0,1.5,0.75,3.554735,-0.066645,1.909228,-0.042632,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-09-07,0.265,0.088,0.121,0.515,0.773,14.38,19268.190834116296,1.4905,0.0,1.5,0.75,3.824275,0.001747,2.022051,-0.018762,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-09-13,0.252,0.087,0.12,0.493,0.75,14.05,19268.190834116296,1.4905,0.0,1.5,0.75,3.821211,0.012907,2.009848,-0.011198,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-09-19,0.238,0.085,0.118,0.472,0.728,13.88,19268.190834116296,1.4905,0.0,1.5,0.75,3.907966,0.040545,2.076311,-0.004205,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-09-25,0.222,0.085,0.117,0.448,0.697,15.43,19268.190834116296,1.4905,0.0,1.5,0.75,3.878172,0.030267,2.043602,-0.006425,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-10-01,0.223,0.084,0.116,0.438,0.685,16.32,19956.154087065453,1.46695652173913,0.0,1.5,0.75,3.78062,0.025334,1.969138,-0.00724,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-10-05,0.215,0.081,0.112,0.425,0.67,14.33,19956.154087065453,1.46695652173913,0.0,1.5,0.75,3.828214,0.017625,2.011333,-0.005369,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-10-11,0.21,0.081,0.111,0.416,0.655,15.59,19956.154087065453,1.46695652173913,0.0,1.5,0.75,3.746579,0.00599,1.95187,-0.012874,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-10-17,0.207,0.08,0.111,0.409,0.648,15.07,19956.154087065453,1.46695652173913,0.0,1.5,0.75,3.852408,0.048227,2.038483,0.003249,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-10-23,0.203,0.08,0.11,0.402,0.638,18.83,19956.154087065453,1.46695652173913,0.0,1.5,0.75,3.751318,0.077417,1.997161,0.016613,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-10-29,0.196,0.079,0.11,0.394,0.624,18.83,19956.154087065453,1.46695652173913,0.0,1.5,0.75,3.731193,0.022704,1.949254,-0.006346,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-11-02,0.197,0.079,0.11,0.385,0.611,17.59,20964.61008455997,1.33590909090909,0.0,1.5,0.75,3.698001,-0.002122,1.926781,-0.020014,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-11-08,0.194,0.079,0.109,0.37,0.592,18.49,20964.61008455997,1.33590909090909,0.0,1.5,0.75,3.654861,-0.052665,1.857334,-0.03932,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-11-14,0.191,0.078,0.108,0.358,0.585,17.92,20964.61008455997,1.33590909090909,0.0,1.5,0.75,3.613001,-0.043851,1.822111,-0.03405,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-11-20,0.19,0.078,0.107,0.352,0.582,15.08,20964.61008455997,1.33590909090909,0.0,1.5,0.75,3.690607,-0.027824,1.865182,-0.024299,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-11-26,0.189,0.077,0.107,0.349,0.58,15.5,20964.61008455997,1.33590909090909,0.0,1.5,0.75,3.751239,-0.023694,1.882308,-0.021188,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-11-30,0.191,0.077,0.113,0.344,0.574,15.87,21774.71552354108,1.33590909090909,0.0,1.5,0.75,3.602339,-0.03128,1.795105,-0.020727,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-12-06,0.19,0.076,0.112,0.339,0.57,16.58,21774.71552354108,1.29941176470588,0.0,1.5,0.75,3.567791,-0.063588,1.757009,-0.033435,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-12-12,0.183,0.077,0.11,0.318,0.54,15.95,21774.71552354108,1.29941176470588,0.0,1.5,0.75,3.609724,-0.104987,1.746482,-0.048011,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-12-18,0.184,0.077,0.11,0.318,0.54,15.57,21774.71552354108,1.29941176470588,0.0,1.5,0.75,3.623116,-0.066965,1.798783,-0.032454,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-12-24,0.186,0.09,0.11,0.319,0.544,17.84,21774.71552354108,1.29941176470588,0.0,1.5,0.75,3.587418,-0.07913,1.773755,-0.035913,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2012-12-28,0.186,0.082,0.109,0.32,0.543,22.72,21774.71552354108,1.29941176470588,0.0,1.5,0.75,3.49677,-0.089211,1.722031,-0.036196,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2013-01-04,0.191,0.08,0.11,0.324,0.549,13.83,22210.042801962623,1.51227272727273,0.0,1.5,0.75,3.717415,0.037209,1.928053,0.002212,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2013-01-10,0.19,0.08,0.11,0.325,0.55,13.49,22210.042801962623,1.51227272727273,0.0,1.5,0.75,3.742966,0.042373,1.939365,0.016107,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2013-01-16,0.201,0.08,0.111,0.34,0.57,13.42,22210.042801962623,1.51227272727273,0.0,1.5,0.75,3.662549,0.081389,1.897468,0.038926,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2013-01-22,0.209,0.08,0.112,0.353,0.586,12.43,22210.042801962623,1.51227272727273,0.0,1.5,0.75,3.574188,0.142203,1.907244,0.061434,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2013-01-28,0.224,0.082,0.117,0.37,0.609,13.57,22210.042801962623,1.51227272727273,0.0,1.5,0.75,3.604641,0.301821,2.014669,0.154644,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2013-02-01,0.234,0.084,0.122,0.38,0.622,12.9,24649.754671677627,1.5435,0.0,1.5,0.75,3.623109,0.225111,1.978888,0.115239,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2013-02-07,0.232,0.083,0.122,0.378,0.617,13.5,24649.754671677627,1.5435,0.0,1.5,0.75,3.709999,0.183199,1.984445,0.091162,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2013-02-13,0.226,0.081,0.121,0.369,0.602,12.98,24649.754671677627,1.5435,0.0,1.5,0.75,3.764043,0.211447,2.040446,0.097038,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2013-02-19,0.221,0.08,0.12,0.357,0.586,12.31,24649.754671677627,1.5435,0.0,1.5,0.75,3.775156,0.174982,2.01024,0.077568,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2013-02-25,0.213,0.081,0.117,0.343,0.571,18.99,24649.754671677627,1.5435,0.0,1.5,0.75,3.807661,0.14762,2.005285,0.058793,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2013-03-01,0.206,0.08,0.117,0.328,0.549,15.36,22763.336465184257,1.3545,0.0,1.5,0.75,3.677689,0.024799,1.839016,0.002121,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
