date,Euribor_3m,VIX,Bund_10Y,ECB_Deposit,ECB_Marginal,ECB_Main,HICP_Germany,HICP_EuroArea
2014-04-29,0.347,13.71,1.4565,0.0,0.75,0.25,0.7,0.5
2014-05-06,0.337,13.8,1.32714285714286,0.0,0.75,0.25,1.1,0.7
2014-05-12,0.335,12.23,1.32714285714286,0.0,0.75,0.25,1.1,0.7
2014-05-16,0.318,12.44,1.32714285714286,0.0,0.75,0.25,1.1,0.7
2014-05-22,0.318,12.03,1.32714285714286,0.0,0.75,0.25,1.1,0.7
2014-05-28,0.314,11.68,1.32714285714286,0.0,0.75,0.25,1.1,0.7
2014-06-03,0.307,11.87,1.26428571428571,0.0,0.75,0.25,0.7,0.5
2014-06-09,0.264,11.15,1.26428571428571,0.0,0.75,0.25,0.7,0.5
2014-06-13,0.234,12.18,1.26428571428571,-0.1,0.4,0.15,0.7,0.5
2014-06-19,0.212,10.62,1.26428571428571,-0.1,0.4,0.15,0.7,0.5
2014-06-25,0.208,11.59,1.26428571428571,-0.1,0.4,0.15,0.7,0.5
2014-07-01,0.206,11.15,1.11434782608696,-0.1,0.4,0.15,0.9,0.5
2014-07-07,0.203,11.33,1.11434782608696,-0.1,0.4,0.15,0.9,0.5
2014-07-11,0.203,12.08,1.11434782608696,-0.1,0.4,0.15,0.9,0.5
2014-07-17,0.201,14.54,1.11434782608696,-0.1,0.4,0.15,0.9,0.5
2014-07-23,0.208,11.52,1.11434782608696,-0.1,0.4,0.15,0.9,0.5
2014-07-29,0.209,13.28,1.11434782608696,-0.1,0.4,0.15,0.9,0.5
2014-08-04,0.208,15.12,0.956190476190476,-0.1,0.4,0.15,0.7,0.4
2014-08-08,0.203,15.77,0.956190476190476,-0.1,0.4,0.15,0.7,0.4
2014-08-14,0.198,12.42,0.956190476190476,-0.1,0.4,0.15,0.7,0.4
2014-08-20,0.187,11.78,0.956190476190476,-0.1,0.4,0.15,0.7,0.4
2014-08-26,0.171,11.63,0.956190476190476,-0.1,0.4,0.15,0.7,0.4
2014-09-01,0.159,11.63,0.921363636363636,-0.1,0.4,0.15,0.8,0.4
2014-09-05,0.104,12.09,0.921363636363636,-0.1,0.4,0.15,0.8,0.4
2014-09-11,0.084,12.8,0.921363636363636,-0.2,0.3,0.05,0.8,0.4
2014-09-17,0.082,12.65,0.921363636363636,-0.2,0.3,0.05,0.8,0.4
2014-09-23,0.082,14.93,0.921363636363636,-0.2,0.3,0.05,0.8,0.4
2014-09-29,0.083,15.98,0.921363636363636,-0.2,0.3,0.05,0.8,0.4
2014-10-03,0.081,14.55,0.790909090909091,-0.2,0.3,0.05,0.8,0.3
2014-10-09,0.079,18.76,0.790909090909091,-0.2,0.3,0.05,0.8,0.3
2014-10-15,0.081,26.25,0.790909090909091,-0.2,0.3,0.05,0.8,0.3
2014-10-21,0.082,16.08,0.790909090909091,-0.2,0.3,0.05,0.8,0.3
2014-10-27,0.088,16.04,0.790909090909091,-0.2,0.3,0.05,0.8,0.3
2014-10-31,0.086,14.03,0.790909090909091,-0.2,0.3,0.05,0.7,0.4
2014-11-06,0.081,13.67,0.719,-0.2,0.3,0.05,0.7,0.4
2014-11-12,0.079,13.02,0.719,-0.2,0.3,0.05,0.7,0.4
2014-11-18,0.081,13.86,0.719,-0.2,0.3,0.05,0.7,0.4
2014-11-24,0.081,12.62,0.719,-0.2,0.3,0.05,0.7,0.4
2014-11-28,0.082,13.33,0.719,-0.2,0.3,0.05,0.7,0.4
2014-12-04,0.082,12.38,0.588947368421053,-0.2,0.3,0.05,0.5,0.3
2014-12-10,0.083,18.53,0.588947368421053,-0.2,0.3,0.05,0.5,0.3
2014-12-16,0.082,23.57,0.588947368421053,-0.2,0.3,0.05,0.5,0.3
2014-12-22,0.081,15.25,0.588947368421053,-0.2,0.3,0.05,0.5,0.3
2014-12-30,0.078,15.92,0.588947368421053,-0.2,0.3,0.05,0.5,0.3
2015-01-06,0.073,21.12,0.39,-0.2,0.3,0.05,0.1,-0.2
2015-01-12,0.071,19.6,0.39,-0.2,0.3,0.05,0.1,-0.2
2015-01-16,0.06,20.95,0.39,-0.2,0.3,0.05,0.1,-0.2
2015-01-22,0.055,16.4,0.39,-0.2,0.3,0.05,0.1,-0.2
2015-01-28,0.053,20.44,0.39,-0.2,0.3,0.05,0.1,-0.2
2015-02-03,0.055,17.33,0.302,-0.2,0.3,0.05,-0.5,-0.6
2015-02-09,0.051,18.55,0.302,-0.2,0.3,0.05,-0.5,-0.6
2015-02-13,0.048,14.69,0.302,-0.2,0.3,0.05,-0.5,-0.6
2015-02-19,0.048,15.29,0.302,-0.2,0.3,0.05,-0.5,-0.6
2015-02-25,0.042,13.84,0.302,-0.2,0.3,0.05,-0.5,-0.6
2015-03-03,0.038,13.86,0.227272727272727,-0.2,0.3,0.05,-0.2,-0.3
2015-03-09,0.035,15.06,0.227272727272727,-0.2,0.3,0.05,-0.2,-0.3
2015-03-13,0.025,16.0,0.227272727272727,-0.2,0.3,0.05,-0.2,-0.3
2015-03-19,0.024,14.07,0.227272727272727,-0.2,0.3,0.05,-0.2,-0.3
2015-03-25,0.021,15.44,0.227272727272727,-0.2,0.3,0.05,-0.2,-0.3
2015-03-31,0.019,15.29,0.227272727272727,-0.2,0.3,0.05,0.3,-0.1
2015-04-08,0.014,13.98,0.122,-0.2,0.3,0.05,0.3,-0.1
2015-04-14,0.008,13.67,0.122,-0.2,0.3,0.05,0.3,-0.1
2015-04-20,0.001,13.3,0.122,-0.2,0.3,0.05,0.3,-0.1
2015-04-24,-0.001,12.29,0.122,-0.2,0.3,0.05,0.3,-0.1
2015-04-30,-0.005,14.55,0.122,-0.2,0.3,0.05,1.0,0.2
2015-05-07,-0.009,15.13,0.55578947368421,-0.2,0.3,0.05,1.0,0.2
2015-05-13,-0.009,13.76,0.55578947368421,-0.2,0.3,0.05,1.0,0.2
2015-05-19,-0.012,12.85,0.55578947368421,-0.2,0.3,0.05,1.0,0.2
2015-05-25,-0.012,12.85,0.55578947368421,-0.2,0.3,0.05,1.0,0.2
2015-05-29,-0.012,13.84,0.55578947368421,-0.2,0.3,0.05,1.0,0.2
2015-06-04,-0.013,14.71,0.792727272727273,-0.2,0.3,0.05,1.6,0.6
2015-06-10,-0.014,13.22,0.792727272727273,-0.2,0.3,0.05,1.6,0.6
2015-06-16,-0.014,14.81,0.792727272727273,-0.2,0.3,0.05,1.6,0.6
2015-06-22,-0.014,12.74,0.792727272727273,-0.2,0.3,0.05,1.6,0.6
2015-06-26,-0.015,14.02,0.792727272727273,-0.2,0.3,0.05,1.6,0.6
2015-07-02,-0.015,16.79,0.71,-0.2,0.3,0.05,1.1,0.5
2015-07-08,-0.018,19.66,0.71,-0.2,0.3,0.05,1.1,0.5
2015-07-14,-0.019,13.37,0.71,-0.2,0.3,0.05,1.1,0.5
2015-07-20,-0.019,12.25,0.71,-0.2,0.3,0.05,1.1,0.5
2015-07-24,-0.019,13.74,0.71,-0.2,0.3,0.05,1.1,0.5
2015-07-30,-0.023,12.13,0.71,-0.2,0.3,0.05,1.1,0.5
2015-08-05,-0.024,12.51,0.608571428571429,-0.2,0.3,0.05,1.3,0.5
2015-08-11,-0.024,13.71,0.608571428571429,-0.2,0.3,0.05,1.3,0.5
2015-08-17,-0.027,13.02,0.608571428571429,-0.2,0.3,0.05,1.3,0.5
2015-08-21,-0.031,28.03,0.608571428571429,-0.2,0.3,0.05,1.3,0.5
2015-08-27,-0.033,26.1,0.608571428571429,-0.2,0.3,0.05,1.3,0.5
2015-09-02,-0.033,26.09,0.654090909090909,-0.2,0.3,0.05,1.1,0.4
2015-09-08,-0.035,24.9,0.654090909090909,-0.2,0.3,0.05,1.1,0.4
2015-09-14,-0.038,24.25,0.654090909090909,-0.2,0.3,0.05,1.1,0.4
2015-09-18,-0.037,22.28,0.654090909090909,-0.2,0.3,0.05,1.1,0.4
2015-09-24,-0.04,23.47,0.654090909090909,-0.2,0.3,0.05,1.1,0.4
2015-09-30,-0.04,24.5,0.654090909090909,-0.2,0.3,0.05,0.8,0.2
2015-10-06,-0.046,19.4,0.518181818181818,-0.2,0.3,0.05,0.8,0.2
2015-10-12,-0.049,16.17,0.518181818181818,-0.2,0.3,0.05,0.8,0.2
2015-10-16,-0.051,15.05,0.518181818181818,-0.2,0.3,0.05,0.8,0.2
2015-10-22,-0.053,14.45,0.518181818181818,-0.2,0.3,0.05,0.8,0.2
2015-10-28,-0.067,14.33,0.518181818181818,-0.2,0.3,0.05,0.8,0.2
2015-11-03,-0.069,14.54,0.516190476190476,-0.2,0.3,0.05,1.2,0.4
2015-11-09,-0.073,16.52,0.516190476190476,-0.2,0.3,0.05,1.2,0.4
2015-11-13,-0.083,20.08,0.516190476190476,-0.2,0.3,0.05,1.2,0.4
2015-11-19,-0.092,16.99,0.516190476190476,-0.2,0.3,0.05,1.2,0.4
2015-11-25,-0.104,15.19,0.516190476190476,-0.2,0.3,0.05,1.2,0.4
2015-12-01,-0.116,14.67,0.5455,-0.2,0.3,0.05,0.2,0.1
2015-12-07,-0.113,15.84,0.5455,-0.2,0.3,0.05,0.2,0.1
2015-12-11,-0.128,24.39,0.5455,-0.3,0.3,0.05,0.2,0.1
2015-12-17,-0.133,18.94,0.5455,-0.3,0.3,0.05,0.2,0.1
2015-12-23,-0.131,15.57,0.5455,-0.3,0.3,0.05,0.2,0.1
2015-12-30,-0.132,17.29,0.5455,-0.3,0.3,0.05,0.2,0.1
2016-01-06,-0.136,20.59,0.4305,-0.3,0.3,0.05,0.2,0.3
2016-01-12,-0.144,22.47,0.4305,-0.3,0.3,0.05,0.2,0.3
2016-01-18,-0.142,22.47,0.4305,-0.3,0.3,0.05,0.2,0.3
2016-01-22,-0.152,22.34,0.4305,-0.3,0.3,0.05,0.2,0.3
2016-01-28,-0.16,22.42,0.4305,-0.3,0.3,0.05,0.2,0.3
2016-02-03,-0.162,21.65,0.172857142857143,-0.3,0.3,0.05,0.4,0.3
2016-02-09,-0.171,26.54,0.172857142857143,-0.3,0.3,0.05,0.4,0.3
2016-02-15,-0.183,26.54,0.172857142857143,-0.3,0.3,0.05,0.4,0.3
2016-02-19,-0.198,20.53,0.172857142857143,-0.3,0.3,0.05,0.4,0.3
2016-02-25,-0.201,19.11,0.172857142857143,-0.3,0.3,0.05,0.4,0.3
2016-03-02,-0.208,17.09,0.171428571428571,-0.3,0.3,0.05,-0.1,-0.1
2016-03-08,-0.221,18.67,0.171428571428571,-0.3,0.3,0.05,-0.1,-0.1
2016-03-14,-0.226,16.92,0.171428571428571,-0.3,0.3,0.05,-0.1,-0.1
2016-03-18,-0.235,14.02,0.171428571428571,-0.4,0.25,0.0,-0.1,-0.1
2016-03-24,-0.242,14.74,0.171428571428571,-0.4,0.25,0.0,-0.1,-0.1
2016-04-01,-0.245,13.1,0.134285714285714,-0.4,0.25,0.0,0.1,0.0
2016-04-07,-0.247,16.16,0.134285714285714,-0.4,0.25,0.0,0.1,0.0
2016-04-13,-0.249,13.84,0.134285714285714,-0.4,0.25,0.0,0.1,0.0
2016-04-19,-0.25,13.24,0.134285714285714,-0.4,0.25,0.0,0.1,0.0
2016-04-25,-0.25,14.08,0.134285714285714,-0.4,0.25,0.0,0.1,0.0
2016-04-29,-0.251,15.7,0.134285714285714,-0.4,0.25,0.0,0.1,0.0
2016-05-05,-0.255,15.91,0.132857142857143,-0.4,0.25,0.0,-0.3,-0.3
2016-05-11,-0.259,14.69,0.132857142857143,-0.4,0.25,0.0,-0.3,-0.3
2016-05-17,-0.257,15.57,0.132857142857143,-0.4,0.25,0.0,-0.3,-0.3
2016-05-23,-0.258,15.82,0.132857142857143,-0.4,0.25,0.0,-0.3,-0.3
2016-05-27,-0.26,13.12,0.132857142857143,-0.4,0.25,0.0,-0.3,-0.3
2016-06-02,-0.262,13.63,-0.0168181818181818,-0.4,0.25,0.0,-0.1,-0.1
2016-06-08,-0.264,14.08,-0.0168181818181818,-0.4,0.25,0.0,-0.1,-0.1
2016-06-14,-0.262,20.5,-0.0168181818181818,-0.4,0.25,0.0,-0.1,-0.1
2016-06-20,-0.266,18.37,-0.0168181818181818,-0.4,0.25,0.0,-0.1,-0.1
2016-06-24,-0.281,25.76,-0.0168181818181818,-0.4,0.25,0.0,-0.1,-0.1
2016-06-30,-0.286,15.63,-0.0168181818181818,-0.4,0.25,0.0,0.1,0.0
2016-07-06,-0.293,14.96,-0.154285714285714,-0.4,0.25,0.0,0.1,0.0
2016-07-12,-0.291,13.55,-0.154285714285714,-0.4,0.25,0.0,0.1,0.0
2016-07-18,-0.295,12.44,-0.154285714285714,-0.4,0.25,0.0,0.1,0.0
2016-07-22,-0.297,12.02,-0.154285714285714,-0.4,0.25,0.0,0.1,0.0
2016-07-28,-0.296,12.72,-0.154285714285714,-0.4,0.25,0.0,0.1,0.0
2016-08-03,-0.299,12.86,-0.131739130434783,-0.4,0.25,0.0,0.3,0.2
2016-08-09,-0.298,11.66,-0.131739130434783,-0.4,0.25,0.0,0.3,0.2
2016-08-15,-0.298,11.81,-0.131739130434783,-0.4,0.25,0.0,0.3,0.2
2016-08-19,-0.298,11.34,-0.131739130434783,-0.4,0.25,0.0,0.3,0.2
2016-08-25,-0.298,13.63,-0.131739130434783,-0.4,0.25,0.0,0.3,0.2
2016-08-31,-0.299,13.42,-0.131739130434783,-0.4,0.25,0.0,0.3,0.2
2016-09-06,-0.303,12.02,-0.0840909090909091,-0.4,0.25,0.0,0.3,0.2
2016-09-12,-0.303,15.16,-0.0840909090909091,-0.4,0.25,0.0,0.3,0.2
2016-09-16,-0.301,15.37,-0.0840909090909091,-0.4,0.25,0.0,0.3,0.2
2016-09-22,-0.301,12.02,-0.0840909090909091,-0.4,0.25,0.0,0.3,0.2
2016-09-28,-0.302,12.39,-0.0840909090909091,-0.4,0.25,0.0,0.3,0.2
2016-10-04,-0.301,13.63,0.002,-0.4,0.25,0.0,0.6,0.4
2016-10-10,-0.305,13.38,0.002,-0.4,0.25,0.0,0.6,0.4
2016-10-14,-0.311,16.12,0.002,-0.4,0.25,0.0,0.6,0.4
2016-10-20,-0.313,13.75,0.002,-0.4,0.25,0.0,0.6,0.4
2016-10-26,-0.313,14.24,0.002,-0.4,0.25,0.0,0.6,0.4
2016-11-01,-0.313,18.56,0.189090909090909,-0.4,0.25,0.0,0.7,0.5
2016-11-07,-0.312,18.71,0.189090909090909,-0.4,0.25,0.0,0.7,0.5
2016-11-11,-0.312,14.17,0.189090909090909,-0.4,0.25,0.0,0.7,0.5
2016-11-17,-0.312,13.35,0.189090909090909,-0.4,0.25,0.0,0.7,0.5
2016-11-23,-0.313,12.43,0.189090909090909,-0.4,0.25,0.0,0.7,0.5
2016-11-29,-0.314,12.9,0.189090909090909,-0.4,0.25,0.0,0.7,0.5
2016-12-05,-0.313,12.14,0.251904761904762,-0.4,0.25,0.0,0.8,0.6
2016-12-09,-0.316,11.75,0.251904761904762,-0.4,0.25,0.0,0.8,0.6
2016-12-15,-0.316,12.79,0.251904761904762,-0.4,0.25,0.0,0.8,0.6
2016-12-21,-0.315,11.27,0.251904761904762,-0.4,0.25,0.0,0.8,0.6
2016-12-28,-0.319,12.95,0.251904761904762,-0.4,0.25,0.0,0.8,0.6
2017-01-03,-0.319,12.85,0.250909090909091,-0.4,0.25,0.0,1.6,1.1
2017-01-09,-0.322,11.56,0.250909090909091,-0.4,0.25,0.0,1.6,1.1
2017-01-13,-0.327,11.23,0.250909090909091,-0.4,0.25,0.0,1.6,1.1
2017-01-19,-0.329,12.78,0.250909090909091,-0.4,0.25,0.0,1.6,1.1
2017-01-25,-0.328,10.81,0.250909090909091,-0.4,0.25,0.0,1.6,1.1
2017-01-31,-0.327,11.99,0.250909090909091,-0.4,0.25,0.0,1.7,1.7
2017-02-06,-0.328,11.37,0.258,-0.4,0.25,0.0,1.7,1.7
2017-02-10,-0.329,10.85,0.258,-0.4,0.25,0.0,1.7,1.7
2017-02-16,-0.328,11.76,0.258,-0.4,0.25,0.0,1.7,1.7
2017-02-22,-0.33,11.74,0.258,-0.4,0.25,0.0,1.7,1.7
2017-02-28,-0.33,12.92,0.258,-0.4,0.25,0.0,2.1,2.0
2017-03-06,-0.329,11.24,0.348260869565217,-0.4,0.25,0.0,2.1,2.0
2017-03-10,-0.329,11.66,0.348260869565217,-0.4,0.25,0.0,2.1,2.0
2017-03-16,-0.329,11.21,0.348260869565217,-0.4,0.25,0.0,2.1,2.0
2017-03-22,-0.33,12.81,0.348260869565217,-0.4,0.25,0.0,2.1,2.0
2017-03-28,-0.33,11.53,0.348260869565217,-0.4,0.25,0.0,2.1,2.0
2017-04-03,-0.33,12.38,0.225555555555556,-0.4,0.25,0.0,1.5,1.5
2017-04-07,-0.33,12.87,0.225555555555556,-0.4,0.25,0.0,1.5,1.5
2017-04-13,-0.331,15.96,0.225555555555556,-0.4,0.25,0.0,1.5,1.5
2017-04-21,-0.331,14.63,0.225555555555556,-0.4,0.25,0.0,1.5,1.5
2017-04-27,-0.329,10.36,0.225555555555556,-0.4,0.25,0.0,1.5,1.5
2017-05-04,-0.329,10.46,0.336363636363636,-0.4,0.25,0.0,2.0,1.9
2017-05-10,-0.329,10.21,0.336363636363636,-0.4,0.25,0.0,2.0,1.9
2017-05-16,-0.331,10.65,0.336363636363636,-0.4,0.25,0.0,2.0,1.9
2017-05-22,-0.329,10.93,0.336363636363636,-0.4,0.25,0.0,2.0,1.9
2017-05-26,-0.329,9.81,0.336363636363636,-0.4,0.25,0.0,2.0,1.9
2017-06-01,-0.329,9.89,0.25047619047619,-0.4,0.25,0.0,1.3,1.4
2017-06-07,-0.329,10.39,0.25047619047619,-0.4,0.25,0.0,1.3,1.4
2017-06-13,-0.331,10.42,0.25047619047619,-0.4,0.25,0.0,1.3,1.4
2017-06-19,-0.329,10.37,0.25047619047619,-0.4,0.25,0.0,1.3,1.4
2017-06-23,-0.331,10.02,0.25047619047619,-0.4,0.25,0.0,1.3,1.4
2017-06-29,-0.331,11.44,0.25047619047619,-0.4,0.25,0.0,1.3,1.4
2017-07-05,-0.331,11.07,0.455714285714286,-0.4,0.25,0.0,1.7,1.3
2017-07-11,-0.331,10.89,0.455714285714286,-0.4,0.25,0.0,1.7,1.3
2017-07-17,-0.33,9.82,0.455714285714286,-0.4,0.25,0.0,1.7,1.3
2017-07-21,-0.331,9.36,0.455714285714286,-0.4,0.25,0.0,1.7,1.3
2017-07-27,-0.329,10.11,0.455714285714286,-0.4,0.25,0.0,1.7,1.3
2017-08-02,-0.331,10.28,0.346086956521739,-0.4,0.25,0.0,1.7,1.3
2017-08-08,-0.328,10.96,0.346086956521739,-0.4,0.25,0.0,1.7,1.3
2017-08-14,-0.329,12.33,0.346086956521739,-0.4,0.25,0.0,1.7,1.3
2017-08-18,-0.329,14.26,0.346086956521739,-0.4,0.25,0.0,1.7,1.3
2017-08-24,-0.329,12.23,0.346086956521739,-0.4,0.25,0.0,1.7,1.3
2017-08-30,-0.33,11.22,0.346086956521739,-0.4,0.25,0.0,1.7,1.3
2017-09-05,-0.329,12.23,0.347142857142857,-0.4,0.25,0.0,1.9,1.5
2017-09-11,-0.331,10.73,0.347142857142857,-0.4,0.25,0.0,1.9,1.5
2017-09-15,-0.329,10.17,0.347142857142857,-0.4,0.25,0.0,1.9,1.5
2017-09-21,-0.33,9.67,0.347142857142857,-0.4,0.25,0.0,1.9,1.5
2017-09-27,-0.329,9.87,0.347142857142857,-0.4,0.25,0.0,1.9,1.5
2017-10-03,-0.33,9.51,0.3725,-0.4,0.25,0.0,1.9,1.6
2017-10-09,-0.329,10.33,0.3725,-0.4,0.25,0.0,1.9,1.6
2017-10-13,-0.329,9.61,0.3725,-0.4,0.25,0.0,1.9,1.6
2017-10-19,-0.329,10.05,0.3725,-0.4,0.25,0.0,1.9,1.6
2017-10-25,-0.331,11.23,0.3725,-0.4,0.25,0.0,1.9,1.6
2017-10-31,-0.331,10.18,0.3725,-0.4,0.25,0.0,1.5,1.4
2017-11-06,-0.329,9.4,0.308181818181818,-0.4,0.25,0.0,1.5,1.4
2017-11-10,-0.329,11.29,0.308181818181818,-0.4,0.25,0.0,1.5,1.4
2017-11-16,-0.329,11.76,0.308181818181818,-0.4,0.25,0.0,1.5,1.4
2017-11-22,-0.329,9.88,0.308181818181818,-0.4,0.25,0.0,1.5,1.4
2017-11-28,-0.329,10.03,0.308181818181818,-0.4,0.25,0.0,1.5,1.4
2017-12-04,-0.326,11.68,0.296842105263158,-0.4,0.25,0.0,1.7,1.5
2017-12-08,-0.326,9.58,0.296842105263158,-0.4,0.25,0.0,1.7,1.5
2017-12-14,-0.331,10.49,0.296842105263158,-0.4,0.25,0.0,1.7,1.5
2017-12-20,-0.329,9.72,0.296842105263158,-0.4,0.25,0.0,1.7,1.5
2017-12-28,-0.329,10.18,0.296842105263158,-0.4,0.25,0.0,1.7,1.5
2018-01-04,-0.329,9.22,0.474545454545455,-0.4,0.25,0.0,1.5,1.3
2018-01-10,-0.329,9.82,0.474545454545455,-0.4,0.25,0.0,1.5,1.3
2018-01-16,-0.329,11.66,0.474545454545455,-0.4,0.25,0.0,1.5,1.3
2018-01-22,-0.328,11.03,0.474545454545455,-0.4,0.25,0.0,1.5,1.3
2018-01-26,-0.328,11.08,0.474545454545455,-0.4,0.25,0.0,1.5,1.3
2018-02-01,-0.328,13.47,0.659,-0.4,0.25,0.0,1.5,1.3
2018-02-07,-0.329,27.73,0.659,-0.4,0.25,0.0,1.5,1.3
2018-02-13,-0.329,24.97,0.659,-0.4,0.25,0.0,1.5,1.3
2018-02-19,-0.329,24.97,0.659,-0.4,0.25,0.0,1.5,1.3
2018-02-23,-0.328,16.49,0.659,-0.4,0.25,0.0,1.5,1.3
2018-03-01,-0.327,22.47,0.52952380952381,-0.4,0.25,0.0,1.2,1.1
2018-03-07,-0.327,17.76,0.52952380952381,-0.4,0.25,0.0,1.2,1.1
2018-03-13,-0.327,16.35,0.52952380952381,-0.4,0.25,0.0,1.2,1.1
2018-03-19,-0.329,19.02,0.52952380952381,-0.4,0.25,0.0,1.2,1.1
2018-03-23,-0.329,24.87,0.52952380952381,-0.4,0.25,0.0,1.2,1.1
2018-03-29,-0.328,19.97,0.52952380952381,-0.4,0.25,0.0,1.2,1.1
2018-04-06,-0.329,21.49,0.48,-0.4,0.25,0.0,1.7,1.4
2018-04-12,-0.329,18.49,0.48,-0.4,0.25,0.0,1.7,1.4
2018-04-18,-0.328,15.6,0.48,-0.4,0.25,0.0,1.7,1.4
2018-04-24,-0.328,18.02,0.48,-0.4,0.25,0.0,1.7,1.4
2018-04-30,-0.329,15.93,0.48,-0.4,0.25,0.0,1.3,1.2
2018-05-07,-0.328,14.75,0.45,-0.4,0.25,0.0,1.3,1.2
2018-05-11,-0.327,12.65,0.45,-0.4,0.25,0.0,1.3,1.2
2018-05-17,-0.326,13.43,0.45,-0.4,0.25,0.0,1.3,1.2
2018-05-23,-0.323,12.58,0.45,-0.4,0.25,0.0,1.3,1.2
2018-05-29,-0.321,17.02,0.45,-0.4,0.25,0.0,1.3,1.2
2018-06-04,-0.321,12.74,0.327142857142857,-0.4,0.25,0.0,2.5,2.0
2018-06-08,-0.321,12.18,0.327142857142857,-0.4,0.25,0.0,2.5,2.0
2018-06-14,-0.321,12.12,0.327142857142857,-0.4,0.25,0.0,2.5,2.0
2018-06-20,-0.323,12.79,0.327142857142857,-0.4,0.25,0.0,2.5,2.0
2018-06-26,-0.323,15.92,0.327142857142857,-0.4,0.25,0.0,2.5,2.0
2018-07-02,-0.321,15.6,0.274545454545455,-0.4,0.25,0.0,2.1,2.0
2018-07-06,-0.321,13.37,0.274545454545455,-0.4,0.25,0.0,2.1,2.0
2018-07-12,-0.321,12.58,0.274545454545455,-0.4,0.25,0.0,2.1,2.0
2018-07-18,-0.321,12.1,0.274545454545455,-0.4,0.25,0.0,2.1,2.0
2018-07-24,-0.321,12.41,0.274545454545455,-0.4,0.25,0.0,2.1,2.0
2018-07-30,-0.319,14.26,0.274545454545455,-0.4,0.25,0.0,2.1,2.0
2018-08-03,-0.319,11.64,0.290869565217391,-0.4,0.25,0.0,2.2,2.2
2018-08-09,-0.319,11.27,0.290869565217391,-0.4,0.25,0.0,2.2,2.2
2018-08-15,-0.319,14.64,0.290869565217391,-0.4,0.25,0.0,2.2,2.2
